Order Number,Order Date,Item Name,Quantity
7168,24/10/2017 18:17,Pilau Rice,1
7167,23/10/2017 20:59,Pilau Rice,4
7167,23/10/2017 20:59,Peshwari Naan,1
7166,23/10/2017 19:36,Peshwari Naan,1
7165,23/10/2017 19:08,Garlic Naan,2
7163,23/10/2017 18:40,Garlic Naan,1
7162,23/10/2017 16:18,Pilau Rice,1
7158,22/10/2017 18:33,Peshwari Naan,1
7158,22/10/2017 18:33,Diet Coke 1.5 ltr,1
7158,22/10/2017 18:33,Pilau Rice,1
7157,22/10/2017 17:46,Pilau Rice,1
7157,22/10/2017 17:46,Garlic Naan,1
7157,22/10/2017 17:46,Raitha,1
7155,22/10/2017 17:31,Peshwari Naan,1
7154,22/10/2017 17:26,Peshwari Naan,1
7153,21/10/2017 19:34,Garlic Naan,1
7152,21/10/2017 18:58,Garlic Naan,1
7151,21/10/2017 18:33,Plain Rice,1
7151,21/10/2017 18:33,Garlic Naan,2
7151,21/10/2017 18:33,Keema Naan,1
7150,21/10/2017 18:27,Garlic Naan,2
7150,21/10/2017 18:27,Keema Naan,1
7150,21/10/2017 18:27,Plain Rice,1
7148,21/10/2017 18:10,Kulcha Naan,1
7148,21/10/2017 18:10,Keema Naan,1
7147,21/10/2017 17:54,Pilau Rice,1
7144,21/10/2017 17:36,Pilau Rice,1
7143,21/10/2017 13:36,Pilau Rice,2
7143,21/10/2017 13:36,Keema Naan,1
7142,21/10/2017 12:49,Pilau Rice,2
7141,20/10/2017 21:00,Peshwari Naan,1
7140,20/10/2017 19:43,Pilau Rice,1
7139,20/10/2017 19:29,Plain Rice,1
7139,20/10/2017 19:29,Keema Naan,1
7138,20/10/2017 19:25,Pilau Rice,1
7136,20/10/2017 19:19,Pilau Rice,2
7136,20/10/2017 19:19,Garlic Naan,1
7135,20/10/2017 19:06,Peshwari Naan,2
7134,20/10/2017 19:03,Pilau Rice,1
7134,20/10/2017 19:03,Plain Rice,1
7133,20/10/2017 18:49,Pilau Rice,1
7132,20/10/2017 18:22,Pilau Rice,2
7131,20/10/2017 18:10,Keema Naan,1
7131,20/10/2017 18:10,Pilau Rice,1
7130,20/10/2017 18:03,Garlic Naan,1
7129,19/10/2017 20:02,Pilau Rice,2
7128,19/10/2017 18:53,Plain Rice,1
7127,19/10/2017 18:41,Plain Rice,1
7125,19/10/2017 17:47,Pilau Rice,2
7124,19/10/2017 17:23,Garlic Naan,1
7124,19/10/2017 17:23,Pilau Rice,1
7121,19/10/2017 10:36,Plain Rice,4
7121,19/10/2017 10:36,Peshwari Naan,2
7119,18/10/2017 18:00,Pilau Rice,1
7119,18/10/2017 18:00,Coke 1.5 ltr,1
7118,18/10/2017 12:32,Diet Coke 1.5 ltr,1
7116,17/10/2017 18:51,Pilau Rice,1
7116,17/10/2017 18:51,Keema Naan,1
7115,17/10/2017 18:26,Plain Rice,1
7114,17/10/2017 18:18,Garlic Naan,1
7114,17/10/2017 18:18,Pilau Rice,1
7112,17/10/2017 16:44,Pilau Rice,2
7109,16/10/2017 18:39,Garlic Naan,1
7104,15/10/2017 19:09,Peshwari Naan,1
7103,15/10/2017 18:43,Plain Rice,1
7103,15/10/2017 18:43,Keema Naan,1
7101,15/10/2017 17:23,Raitha,1
7101,15/10/2017 17:23,Peshwari Naan,1
7101,15/10/2017 17:23,Pilau Rice,1
7101,15/10/2017 17:23,Keema Naan,1
7100,15/10/2017 16:52,Garlic Naan,2
7100,15/10/2017 16:52,Pilau Rice,2
7098,14/10/2017 20:35,Pilau Rice,3
7098,14/10/2017 20:35,Garlic Naan,1
7096,14/10/2017 19:44,Keema Naan,1
7096,14/10/2017 19:44,Garlic Naan,2
7096,14/10/2017 19:44,Kulcha Naan,2
7095,14/10/2017 19:32,Keema Naan,1
7095,14/10/2017 19:32,Peshwari Naan,1
7095,14/10/2017 19:32,Pilau Rice,1
7094,14/10/2017 19:32,Keema Naan,1
7093,14/10/2017 19:31,Coke 1.5 ltr,1
7092,14/10/2017 19:17,Pilau Rice,1
7091,14/10/2017 19:08,Peshwari Naan,1
7090,14/10/2017 19:07,Pilau Rice,1
7089,14/10/2017 19:05,Plain Rice,1
7089,14/10/2017 19:05,Green Salad,1
7088,14/10/2017 19:02,Garlic Naan,1
7088,14/10/2017 19:02,Keema Naan,1
7088,14/10/2017 19:02,Pilau Rice,1
7085,14/10/2017 18:37,Pilau Rice,2
7085,14/10/2017 18:37,Garlic Naan,1
7084,14/10/2017 18:37,Garlic Naan,1
7084,14/10/2017 18:37,Pilau Rice,1
7083,14/10/2017 18:31,Garlic Naan,1
7082,14/10/2017 18:30,Keema Naan,1
7080,14/10/2017 18:09,Pilau Rice,2
7079,14/10/2017 18:00,Plain Rice,1
7078,14/10/2017 17:56,Plain Rice,1
7077,14/10/2017 17:51,Plain Rice,1
7076,14/10/2017 17:38,Pilau Rice,1
7075,14/10/2017 17:23,Peshwari Naan,1
7075,14/10/2017 17:23,Pilau Rice,1
7074,14/10/2017 17:09,Plain Rice,1
7073,14/10/2017 16:45,Garlic Naan,1
7073,14/10/2017 16:45,Plain Rice,2
7072,14/10/2017 16:39,Paratha,1
7071,13/10/2017 20:54,Pilau Rice,2
7071,13/10/2017 20:54,Garlic Naan,2
7069,13/10/2017 20:09,Plain Rice,1
7067,13/10/2017 20:03,Plain Rice,1
7066,13/10/2017 20:00,Pilau Rice,1
7064,13/10/2017 19:42,Plain Rice,1
7063,13/10/2017 19:42,Plain Rice,2
7063,13/10/2017 19:42,Pilau Rice,2
7062,13/10/2017 19:37,Plain Rice,1
7061,13/10/2017 19:35,Pilau Rice,1
7061,13/10/2017 19:35,Peshwari Naan,1
7060,13/10/2017 19:23,Pilau Rice,1
7059,13/10/2017 19:18,Pilau Rice,2
7058,13/10/2017 19:06,Garlic Naan,1
7058,13/10/2017 19:06,Plain Rice,1
7057,13/10/2017 18:57,Plain Rice,1
7056,13/10/2017 18:58,Peshwari Naan,1
7055,13/10/2017 18:54,Plain Rice,2
7055,13/10/2017 18:54,Paratha,1
7054,13/10/2017 18:34,Peshwari Naan,1
7053,13/10/2017 18:29,Pilau Rice,2
7053,13/10/2017 18:29,Peshwari Naan,1
7052,13/10/2017 17:36,Pilau Rice,2
7052,13/10/2017 17:36,Plain Rice,1
7052,13/10/2017 17:36,Peshwari Naan,1
7051,13/10/2017 17:23,Pilau Rice,1
7051,13/10/2017 17:23,Coke 1.5 ltr,1
7049,13/10/2017 17:19,Pilau Rice,1
7049,13/10/2017 17:19,Coke 1.5 ltr,1
7048,13/10/2017 17:08,Pilau Rice,1
7048,13/10/2017 17:08,Coke 1.5 ltr,1
7045,12/10/2017 19:38,Pilau Rice,2
7043,12/10/2017 18:20,Pilau Rice,2
7043,12/10/2017 18:20,Garlic Naan,1
7042,12/10/2017 18:21,Peshwari Naan,1
7042,12/10/2017 18:21,Plain Rice,1
7041,12/10/2017 13:16,Keema Naan,2
7041,12/10/2017 13:16,Garlic Naan,2
7041,12/10/2017 13:16,Paratha,1
7040,11/10/2017 22:24,Paratha,1
7039,11/10/2017 20:22,Pilau Rice,1
7033,11/10/2017 18:55,Pilau Rice,3
7033,11/10/2017 18:55,Peshwari Naan,2
7032,11/10/2017 18:41,Pilau Rice,2
7032,11/10/2017 18:41,Keema Naan,1
7032,11/10/2017 18:41,Peshwari Naan,1
7031,11/10/2017 18:42,Pilau Rice,1
7030,11/10/2017 18:28,Diet Coke 1.5 ltr,1
7029,10/10/2017 21:27,Pilau Rice,1
7028,10/10/2017 20:09,Pilau Rice,1
7028,10/10/2017 20:09,Coke 1.5 ltr,1
7026,10/10/2017 19:25,Pilau Rice,1
7026,10/10/2017 19:25,Keema Naan,1
7025,10/10/2017 19:06,Pilau Rice,1
7022,10/10/2017 18:58,Paratha,3
7022,10/10/2017 18:58,Plain Rice,1
7022,10/10/2017 18:58,Keema Naan,1
7022,10/10/2017 18:58,Garlic Naan,1
7021,10/10/2017 18:13,Pilau Rice,1
7020,10/10/2017 12:20,Plain Rice,1
7018,9/10/2017 20:44,Garlic Naan,1
7018,9/10/2017 20:44,Pilau Rice,1
7018,9/10/2017 20:44,Kulcha Naan,1
7016,9/10/2017 19:30,Kulcha Naan,1
7015,9/10/2017 19:18,Garlic Naan,1
7014,9/10/2017 19:09,Plain Rice,2
7013,9/10/2017 18:56,Garlic Naan,2
7013,9/10/2017 18:56,Pilau Rice,1
7012,9/10/2017 17:55,Pilau Rice,2
7011,9/10/2017 17:22,Pilau Rice,1
7010,9/10/2017 17:11,Pilau Rice,1
7008,8/10/2017 20:39,Garlic Naan,1
7008,8/10/2017 20:39,Pilau Rice,1
7007,8/10/2017 19:38,Plain Rice,1
7007,8/10/2017 19:38,Lemonade 1.5 ltr,1
7006,8/10/2017 19:20,Plain Rice,1
7006,8/10/2017 19:20,Keema Naan,1
7005,8/10/2017 19:17,Keema Naan,1
7005,8/10/2017 19:17,Pilau Rice,1
7004,8/10/2017 19:04,Pilau Rice,1
7003,8/10/2017 18:51,Pilau Rice,1
7003,8/10/2017 18:51,Coke 1.5 ltr,1
6996,8/10/2017 17:42,Pilau Rice,1
6995,8/10/2017 17:22,Plain Rice,1
6995,8/10/2017 17:22,Garlic Naan,1
6993,8/10/2017 16:18,Plain Rice,2
6991,7/10/2017 21:24,Garlic Naan,1
6989,7/10/2017 19:21,Plain Rice,1
6988,7/10/2017 19:06,Green Salad,1
6988,7/10/2017 19:06,Pilau Rice,1
6987,7/10/2017 18:59,Plain Rice,1
6987,7/10/2017 18:59,Garlic Naan,1
6983,7/10/2017 18:39,Pilau Rice,2
6981,7/10/2017 18:18,Green Salad,1
6980,7/10/2017 18:11,Keema Naan,1
6979,7/10/2017 17:45,Plain Rice,1
6979,7/10/2017 17:45,Pilau Rice,1
6978,7/10/2017 17:24,Paratha,1
6978,7/10/2017 17:24,Peshwari Naan,1
6977,7/10/2017 17:03,Raitha,1
6975,6/10/2017 21:24,Plain Rice,1
6973,6/10/2017 19:52,Pilau Rice,2
6970,6/10/2017 18:55,Pilau Rice,1
6970,6/10/2017 18:55,Garlic Naan,1
6969,6/10/2017 18:15,Keema Naan,1
6968,6/10/2017 18:13,Keema Naan,1
6967,6/10/2017 18:04,Pilau Rice,1
6966,6/10/2017 17:46,Pilau Rice,2
6964,6/10/2017 17:13,Plain Rice,1
6963,6/10/2017 16:48,Pilau Rice,2
6962,6/10/2017 11:53,Plain Rice,3
6958,5/10/2017 18:41,Keema Naan,1
6958,5/10/2017 18:41,Garlic Naan,1
6957,5/10/2017 18:05,Plain Rice,2
6956,4/10/2017 20:43,Peshwari Naan,2
6955,4/10/2017 19:34,Pilau Rice,1
6953,4/10/2017 19:18,Plain Rice,2
6952,4/10/2017 18:50,Garlic Naan,1
6951,4/10/2017 18:32,Plain Rice,2
6950,4/10/2017 18:29,Pilau Rice,1
6949,4/10/2017 18:27,Pilau Rice,1
6948,4/10/2017 17:40,Garlic Naan,1
6947,4/10/2017 17:28,Pilau Rice,1
6944,3/10/2017 18:57,Plain Rice,1
6943,3/10/2017 18:21,Plain Rice,1
6941,3/10/2017 18:17,Plain Rice,1
6940,3/10/2017 18:11,Plain Rice,1
6940,3/10/2017 18:11,Pilau Rice,1
6939,2/10/2017 19:17,Keema Naan,2
6939,2/10/2017 19:17,Plain Rice,1
6935,2/10/2017 17:24,Pilau Rice,2
6935,2/10/2017 17:24,Garlic Naan,1
6934,2/10/2017 2:17,Onion Naan,1
6934,2/10/2017 2:17,Peshwari Naan,1
6934,2/10/2017 2:17,Keema Naan,1
6934,2/10/2017 2:17,Kulcha Naan,1
6934,2/10/2017 2:17,Plain Rice,1
6934,2/10/2017 2:17,Diet Coke 1.5 ltr,1
6934,2/10/2017 2:17,Coke 1.5 ltr,1
6933,1/10/2017 22:56,Garlic Naan,2
6933,1/10/2017 22:56,Coke 1.5 ltr,1
6933,1/10/2017 22:56,Plain Rice,2
6930,1/10/2017 19:42,Garlic Naan,1
6922,1/10/2017 17:44,Pilau Rice,1
6922,1/10/2017 17:44,Garlic Naan,3
6922,1/10/2017 17:44,Lemonade 1.5 ltr,1
6922,1/10/2017 17:44,Raitha,1
6920,1/10/2017 17:27,Pilau Rice,1
6916,30/09/2017 22:05,Peshwari Naan,2
6916,30/09/2017 22:05,Pilau Rice,1
6915,30/09/2017 21:48,Plain Rice,1
6915,30/09/2017 21:48,Coke 1.5 ltr,1
6914,30/09/2017 21:24,Keema Naan,1
6912,30/09/2017 18:30,Pilau Rice,1
6912,30/09/2017 18:30,Lemonade 1.5 ltr,1
6912,30/09/2017 18:30,Diet Coke 1.5 ltr,1
6910,30/09/2017 18:23,Paratha,1
6908,30/09/2017 17:39,Pilau Rice,1
6905,30/09/2017 12:14,Pilau Rice,2
6903,29/09/2017 20:31,Peshwari Naan,3
6902,29/09/2017 20:12,Pilau Rice,1
6901,29/09/2017 19:52,Pilau Rice,2
6898,29/09/2017 19:09,Pilau Rice,2
6898,29/09/2017 19:09,Diet Coke 1.5 ltr,1
6896,29/09/2017 19:04,Garlic Naan,1
6894,29/09/2017 19:00,Raitha,1
6894,29/09/2017 19:00,Garlic Naan,1
6893,29/09/2017 18:49,Plain Rice,1
6892,29/09/2017 18:40,Pilau Rice,1
6889,29/09/2017 17:58,Plain Rice,1
6888,29/09/2017 17:44,Plain Rice,2
6887,29/09/2017 17:33,Plain Rice,1
6886,29/09/2017 17:25,Pilau Rice,2
6886,29/09/2017 17:25,Peshwari Naan,1
6885,28/09/2017 22:12,Garlic Naan,1
6884,28/09/2017 20:30,Plain Rice,1
6883,28/09/2017 20:07,Garlic Naan,1
6883,28/09/2017 20:07,Peshwari Naan,1
6880,28/09/2017 19:06,Pilau Rice,1
6879,28/09/2017 18:34,Keema Naan,1
6879,28/09/2017 18:34,Peshwari Naan,1
6875,28/09/2017 17:58,Pilau Rice,1
6873,28/09/2017 16:24,Keema Naan,2
6873,28/09/2017 16:24,Pilau Rice,1
6872,28/09/2017 11:49,Peshwari Naan,1
6867,27/09/2017 18:22,Garlic Naan,3
6867,27/09/2017 18:22,Onion Naan,1
6867,27/09/2017 18:22,Pilau Rice,1
6867,27/09/2017 18:22,Plain Rice,2
6866,27/09/2017 17:43,Raitha,1
6865,27/09/2017 11:12,Raitha,1
6865,27/09/2017 11:12,Garlic Naan,2
6865,27/09/2017 11:12,Pilau Rice,1
6864,26/09/2017 22:58,Pilau Rice,1
6863,26/09/2017 22:43,Pilau Rice,1
6862,26/09/2017 21:41,Plain Rice,1
6861,26/09/2017 20:30,Keema Naan,1
6861,26/09/2017 20:30,Pilau Rice,1
6860,26/09/2017 20:26,Peshwari Naan,1
6859,26/09/2017 19:41,Raitha,1
6859,26/09/2017 19:41,Garlic Naan,3
6857,26/09/2017 18:53,Keema Naan,1
6855,26/09/2017 18:35,Garlic Naan,1
6854,26/09/2017 10:50,Garlic Naan,2
6854,26/09/2017 10:50,Keema Naan,3
6853,25/09/2017 19:45,Pilau Rice,1
6852,25/09/2017 19:20,Pilau Rice,1
6851,25/09/2017 18:54,Pilau Rice,1
6850,25/09/2017 18:53,Garlic Naan,2
6849,25/09/2017 18:48,Garlic Naan,2
6847,25/09/2017 17:16,Garlic Naan,1
6847,25/09/2017 17:16,Plain Rice,1
6846,25/09/2017 16:49,Raitha,1
6845,25/09/2017 12:14,Garlic Naan,1
6845,25/09/2017 12:14,Pilau Rice,1
6843,24/09/2017 19:03,Garlic Naan,2
6843,24/09/2017 19:03,Pilau Rice,2
6842,24/09/2017 18:46,Plain Rice,1
6842,24/09/2017 18:46,Keema Naan,1
6841,24/09/2017 18:25,Garlic Naan,1
6841,24/09/2017 18:25,Plain Rice,1
6840,24/09/2017 18:19,Plain Rice,1
6840,24/09/2017 18:19,Lemonade 1.5 ltr,1
6839,24/09/2017 18:13,Garlic Naan,3
6838,24/09/2017 18:09,Garlic Naan,2
6838,24/09/2017 18:09,Peshwari Naan,2
6837,24/09/2017 18:06,Garlic Naan,2
6837,24/09/2017 18:06,Peshwari Naan,2
6836,24/09/2017 18:00,Pilau Rice,1
6835,24/09/2017 17:28,Pilau Rice,3
6834,24/09/2017 17:13,Kulcha Naan,2
6834,24/09/2017 17:13,Garlic Naan,2
6832,23/09/2017 21:17,Plain Rice,1
6832,23/09/2017 21:17,Peshwari Naan,1
6831,23/09/2017 20:12,Plain Rice,1
6831,23/09/2017 20:12,Pilau Rice,1
6830,23/09/2017 19:45,Pilau Rice,1
6829,23/09/2017 19:30,Plain Rice,1
6828,23/09/2017 19:23,Peshwari Naan,1
6827,23/09/2017 19:19,Pilau Rice,1
6826,23/09/2017 19:14,Pilau Rice,1
6825,23/09/2017 19:09,Pilau Rice,1
6823,23/09/2017 18:46,Garlic Naan,1
6823,23/09/2017 18:46,Pilau Rice,2
6822,23/09/2017 18:25,Keema Naan,1
6822,23/09/2017 18:25,Garlic Naan,1
6820,23/09/2017 18:16,Pilau Rice,1
6820,23/09/2017 18:16,Plain Rice,1
6820,23/09/2017 18:16,Onion Naan,1
6820,23/09/2017 18:16,Garlic Naan,1
6818,23/09/2017 17:44,Peshwari Naan,1
6817,23/09/2017 17:43,Garlic Naan,1
6817,23/09/2017 17:43,Pilau Rice,1
6816,23/09/2017 17:22,Pilau Rice,1
6815,23/09/2017 17:07,Garlic Naan,1
6815,23/09/2017 17:07,Pilau Rice,1
6814,22/09/2017 20:42,Paratha,1
6814,22/09/2017 20:42,Garlic Naan,1
6813,22/09/2017 20:14,Keema Naan,1
6813,22/09/2017 20:14,Peshwari Naan,1
6813,22/09/2017 20:14,Pilau Rice,2
6812,22/09/2017 19:57,Keema Naan,1
6811,22/09/2017 19:36,Plain Rice,2
6811,22/09/2017 19:36,Paratha,1
6809,22/09/2017 19:30,Pilau Rice,2
6808,22/09/2017 19:08,Pilau Rice,1
6806,22/09/2017 18:51,Peshwari Naan,1
6805,22/09/2017 18:45,Garlic Naan,1
6805,22/09/2017 18:45,Pilau Rice,1
6804,22/09/2017 18:40,Pilau Rice,1
6804,22/09/2017 18:40,Garlic Naan,1
6802,22/09/2017 18:15,Pilau Rice,2
6802,22/09/2017 18:15,Keema Naan,1
6801,22/09/2017 18:05,Garlic Naan,1
6801,22/09/2017 18:05,Pilau Rice,2
6800,22/09/2017 17:50,Pilau Rice,1
6800,22/09/2017 17:50,Garlic Naan,1
6799,22/09/2017 17:44,Keema Naan,1
6799,22/09/2017 17:44,Pilau Rice,1
6798,22/09/2017 14:07,Keema Naan,1
6797,21/09/2017 20:37,Kulcha Naan,1
6796,21/09/2017 20:33,Kulcha Naan,1
6795,21/09/2017 20:32,Pilau Rice,1
6795,21/09/2017 20:32,Raitha,1
6795,21/09/2017 20:32,Green Salad,1
6794,21/09/2017 20:32,Kulcha Naan,1
6792,21/09/2017 19:29,Pilau Rice,1
6791,21/09/2017 18:59,Plain Rice,1
6790,21/09/2017 18:02,Plain Rice,1
6790,21/09/2017 18:02,Lemonade 1.5 ltr,1
6788,20/09/2017 20:11,Keema Naan,1
6788,20/09/2017 20:11,Plain Rice,1
6787,20/09/2017 20:05,Garlic Naan,1
6786,20/09/2017 19:24,Pilau Rice,1
6784,20/09/2017 18:25,Garlic Naan,1
6784,20/09/2017 18:25,Keema Naan,1
6784,20/09/2017 18:25,Pilau Rice,1
6781,20/09/2017 17:13,Garlic Naan,1
6781,20/09/2017 17:13,Plain Rice,1
6780,19/09/2017 22:15,Peshwari Naan,1
6779,19/09/2017 22:06,Pilau Rice,1
6778,19/09/2017 19:22,Plain Rice,1
6778,19/09/2017 19:22,Lemonade 1.5 ltr,1
6776,19/09/2017 19:12,Pilau Rice,1
6775,19/09/2017 18:48,Keema Naan,1
6774,19/09/2017 17:50,Keema Naan,1
6773,18/09/2017 20:00,Pilau Rice,3
6773,18/09/2017 20:00,Garlic Naan,1
6771,18/09/2017 19:05,Plain Rice,2
6770,18/09/2017 18:16,Plain Rice,3
6770,18/09/2017 18:16,Pilau Rice,1
6769,18/09/2017 16:54,Plain Rice,20
6768,18/09/2017 16:33,Raitha,20
6768,18/09/2017 16:33,Green Salad,20
6768,18/09/2017 16:33,Paratha,20
6766,17/09/2017 19:24,Pilau Rice,1
6766,17/09/2017 19:24,Garlic Naan,1
6766,17/09/2017 19:24,Raitha,1
6765,17/09/2017 19:20,Raitha,1
6765,17/09/2017 19:20,Pilau Rice,1
6764,17/09/2017 19:07,Garlic Naan,1
6764,17/09/2017 19:07,Plain Rice,2
6763,17/09/2017 19:04,Plain Rice,1
6763,17/09/2017 19:04,Keema Naan,1
6762,17/09/2017 18:46,Keema Naan,1
6762,17/09/2017 18:46,Pilau Rice,2
6761,17/09/2017 18:39,Keema Naan,1
6761,17/09/2017 18:39,Pilau Rice,1
6757,16/09/2017 20:17,Garlic Naan,3
6756,16/09/2017 19:47,Coke 1.5 ltr,1
6755,16/09/2017 19:18,Peshwari Naan,1
6754,16/09/2017 18:56,Pilau Rice,3
6754,16/09/2017 18:56,Garlic Naan,1
6754,16/09/2017 18:56,Coke 1.5 ltr,1
6753,16/09/2017 18:52,Plain Rice,2
6753,16/09/2017 18:52,Coke 1.5 ltr,1
6750,16/09/2017 18:26,Plain Rice,1
6749,16/09/2017 18:26,Garlic Naan,1
6749,16/09/2017 18:26,Pilau Rice,2
6748,16/09/2017 18:20,Garlic Naan,1
6747,16/09/2017 18:17,Peshwari Naan,1
6746,16/09/2017 18:05,Pilau Rice,1
6745,16/09/2017 18:04,Pilau Rice,3
6741,15/09/2017 21:12,Keema Naan,1
6741,15/09/2017 21:12,Plain Rice,2
6737,15/09/2017 20:12,Kulcha Naan,1
6735,15/09/2017 19:19,Pilau Rice,1
6734,15/09/2017 19:11,Peshwari Naan,2
6734,15/09/2017 19:11,Pilau Rice,1
6732,15/09/2017 19:03,Onion Naan,1
6731,15/09/2017 18:52,Plain Rice,1
6729,15/09/2017 18:48,Garlic Naan,1
6729,15/09/2017 18:48,Keema Naan,1
6729,15/09/2017 18:48,Plain Rice,1
6729,15/09/2017 18:48,Pilau Rice,2
6729,15/09/2017 18:48,Diet Coke 1.5 ltr,1
6729,15/09/2017 18:48,Lemonade 1.5 ltr,1
6728,15/09/2017 18:36,Garlic Naan,1
6726,15/09/2017 18:23,Lemonade 1.5 ltr,1
6725,15/09/2017 18:17,Pilau Rice,1
6724,15/09/2017 18:18,Pilau Rice,1
6724,15/09/2017 18:18,Garlic Naan,1
6723,15/09/2017 17:57,Pilau Rice,1
6723,15/09/2017 17:57,Garlic Naan,1
6721,15/09/2017 17:50,Pilau Rice,2
6720,15/09/2017 17:40,Garlic Naan,2
6720,15/09/2017 17:40,Pilau Rice,1
6719,15/09/2017 19:01,Pilau Rice,1
6719,15/09/2017 19:01,Raitha,1
6714,14/09/2017 20:20,Pilau Rice,1
6713,14/09/2017 19:15,Peshwari Naan,1
6712,14/09/2017 19:10,Paratha,2
6711,14/09/2017 17:59,Pilau Rice,2
6710,14/09/2017 17:48,Pilau Rice,1
6709,14/09/2017 17:06,Garlic Naan,1
6708,14/09/2017 11:31,Pilau Rice,4
6708,14/09/2017 11:31,Peshwari Naan,2
6708,14/09/2017 11:31,Plain Rice,1
6706,13/09/2017 19:02,Onion Naan,1
6705,13/09/2017 18:15,Plain Rice,1
6705,13/09/2017 18:15,Pilau Rice,1
6703,13/09/2017 17:58,Pilau Rice,2
6702,13/09/2017 16:57,Plain Rice,2
6702,13/09/2017 16:57,Garlic Naan,1
6701,12/9/2017 22:59,Garlic Naan,1
6700,12/9/2017 20:01,Garlic Naan,1
6699,12/9/2017 19:39,Garlic Naan,1
6698,12/9/2017 18:04,Raitha,1
6697,11/9/2017 19:30,Plain Rice,1
6697,11/9/2017 19:30,Pilau Rice,1
6696,11/9/2017 19:30,Garlic Naan,2
6695,11/9/2017 18:39,Garlic Naan,1
6695,11/9/2017 18:39,Pilau Rice,1
6694,11/9/2017 18:22,Plain Rice,1
6693,11/9/2017 16:55,Plain Rice,3
6693,11/9/2017 16:55,Pilau Rice,1
6692,10/9/2017 19:11,Plain Rice,1
6691,10/9/2017 19:02,Pilau Rice,1
6691,10/9/2017 19:02,Peshwari Naan,1
6690,10/9/2017 19:01,Garlic Naan,2
6689,10/9/2017 18:53,Plain Rice,1
6689,10/9/2017 18:53,Keema Naan,1
6688,10/9/2017 18:24,Paratha,1
6686,10/9/2017 12:53,Garlic Naan,3
6685,9/9/2017 21:52,Pilau Rice,1
6684,9/9/2017 21:17,Paratha,1
6684,9/9/2017 21:17,Peshwari Naan,1
6683,9/9/2017 20:12,Pilau Rice,1
6683,9/9/2017 20:12,Garlic Naan,1
6682,9/9/2017 20:04,Plain Rice,1
6681,9/9/2017 19:59,Pilau Rice,2
6680,9/9/2017 19:52,Pilau Rice,2
6679,9/9/2017 19:48,Pilau Rice,1
6678,9/9/2017 19:36,Pilau Rice,1
6678,9/9/2017 19:36,Garlic Naan,1
6677,9/9/2017 19:35,Keema Naan,1
6675,9/9/2017 19:30,Peshwari Naan,1
6674,9/9/2017 18:51,Garlic Naan,2
6673,9/9/2017 18:48,Plain Rice,1
6671,9/9/2017 18:00,Pilau Rice,3
6670,9/9/2017 17:38,Pilau Rice,1
6669,9/9/2017 17:30,Pilau Rice,1
6668,9/9/2017 17:30,Pilau Rice,1
6668,9/9/2017 17:30,Coke 1.5 ltr,1
6667,9/9/2017 17:20,Plain Rice,1
6661,8/9/2017 20:04,Pilau Rice,1
6660,8/9/2017 20:00,Pilau Rice,2
6658,8/9/2017 19:15,Keema Naan,1
6658,8/9/2017 19:15,Pilau Rice,1
6655,8/9/2017 18:49,Pilau Rice,1
6655,8/9/2017 18:49,Garlic Naan,1
6651,8/9/2017 17:59,Pilau Rice,2
6649,8/9/2017 17:49,Keema Naan,1
6647,7/9/2017 21:52,Garlic Naan,1
6646,7/9/2017 21:23,Garlic Naan,1
6646,7/9/2017 21:23,Pilau Rice,1
6644,7/9/2017 19:35,Pilau Rice,1
6644,7/9/2017 19:35,Kulcha Naan,1
6643,7/9/2017 19:31,Paratha,3
6642,7/9/2017 19:09,Garlic Naan,1
6641,7/9/2017 18:52,Garlic Naan,1
6640,7/9/2017 18:46,Garlic Naan,1
6639,7/9/2017 18:42,Keema Naan,1
6637,6/9/2017 20:31,Plain Rice,1
6637,6/9/2017 20:31,Garlic Naan,1
6636,6/9/2017 20:29,Plain Rice,1
6636,6/9/2017 20:29,Garlic Naan,1
6635,6/9/2017 20:21,Pilau Rice,1
6635,6/9/2017 20:21,Garlic Naan,1
6634,6/9/2017 19:37,Garlic Naan,2
6634,6/9/2017 19:37,Pilau Rice,1
6633,6/9/2017 19:11,Pilau Rice,1
6632,6/9/2017 19:02,Keema Naan,1
6631,5/9/2017 18:47,Pilau Rice,1
6631,5/9/2017 18:47,Coke 1.5 ltr,1
6629,5/9/2017 17:33,Pilau Rice,1
6629,5/9/2017 17:33,Coke 1.5 ltr,1
6628,5/9/2017 12:51,Diet Coke 1.5 ltr,1
6627,4/9/2017 21:03,Plain Rice,1
6627,4/9/2017 21:03,Kulcha Naan,1
6626,4/9/2017 18:20,Pilau Rice,1
6625,4/9/2017 18:06,Plain Rice,2
6625,4/9/2017 18:06,Garlic Naan,2
6620,3/9/2017 20:59,Green Salad,1
6619,3/9/2017 20:53,Paratha,1
6618,3/9/2017 19:53,Pilau Rice,1
6618,3/9/2017 19:53,Garlic Naan,1
6617,3/9/2017 19:42,Pilau Rice,1
6617,3/9/2017 19:42,Garlic Naan,1
6613,3/9/2017 18:26,Peshwari Naan,2
6612,3/9/2017 18:27,Plain Rice,1
6612,3/9/2017 18:27,Pilau Rice,1
6611,3/9/2017 18:17,Pilau Rice,1
6610,3/9/2017 18:04,Plain Rice,1
6609,3/9/2017 17:19,Pilau Rice,1
6609,3/9/2017 17:19,Peshwari Naan,1
